ATM_ID,ATM_Bank,ATM_Location,ATM_City,ATM_District,ATM_State,ATM_Latitude,ATM_Longitude,ATM_Type,ATM_Onsite_Offsite,ATM_Indoor_Outdoor,ATM_Operating_Status,CCTV_Available,CCTV_Footage_Available,CCTV_Footage_Reviewed,Card_Skimming_Device_Detected,ATM_Tampering_Detected,ATM_Malfunction,Security_Guard_Present,Shutter_Lock_Present,Location_Type,Urban_Rural
ATM_BAR_0242,State Bank of India,"Bus Stand Kiosk, Bardhaman",Bardhaman,Purba Bardhaman,West Bengal,23.214969,87.821079,Bank-Owned,Onsite,Indoor,Active,True,True,False,False,False,False,False,True,Bus_Stand,Semi-Urban
ATM_DUM_0243,State Bank of India,"Market Kiosk, Dumka",Dumka,Dumka,Jharkhand,24.234528,87.258071,Bank-Owned,Onsite,Indoor,Active,True,True,True,False,False,False,False,True,Market,Semi-Urban
ATM_KOL_0244,State Bank of India,"Residential Kiosk, Kolkata",Kolkata,Kolkata,West Bengal,22.536219,88.317414,Bank-Owned,Offsite,Outdoor,Active,True,True,True,False,False,False,False,True,Residential,Semi-Urban
ATM_DEL_0245,Axis Bank,"Commercial Area Kiosk, Delhi",Delhi,Central Delhi,Delhi,28.618611,77.281091,White-Label,Offsite,Outdoor,Active,False,False,False,False,False,False,False,True,Commercial_Area,Urban
ATM_KOL_0246,ICICI Bank,"Commercial Area Kiosk, Kolkata",Kolkata,Kolkata,West Bengal,22.505914,88.376446,Brown-Label,Offsite,Outdoor,Active,True,True,False,False,False,False,False,True,Commercial_Area,Urban
ATM_MAT_0247,Axis Bank,"Railway Station Kiosk, Mathura",Mathura,Mathura,Uttar Pradesh,27.465566,77.651023,Bank-Owned,Offsite,Outdoor,Active,True,True,False,False,False,False,True,False,Railway_Station,Semi-Urban
ATM_KOL_0248,Axis Bank,"Market Kiosk, Kolkata",Kolkata,Kolkata,West Bengal,22.561622,88.354699,Bank-Owned,Offsite,Indoor,Active,True,True,False,False,False,False,True,False,Market,Semi-Urban
ATM_ALW_0249,Kotak Mahindra Bank,"Market Kiosk, Alwar",Alwar,Alwar,Rajasthan,27.570702,76.632781,Brown-Label,Onsite,Indoor,Active,True,False,False,False,False,False,False,True,Market,Semi-Urban
ATM_BHA_0250,State Bank of India,"Shopping Mall Kiosk, Bharatpur",Bharatpur,Bharatpur,Rajasthan,27.227161,77.496292,Bank-Owned,Onsite,Indoor,Active,True,False,False,False,False,False,False,True,Shopping_Mall,Urban
ATM_NAL_0251,ICICI Bank,"Commercial Area Kiosk, Nalanda",Nalanda,Nalanda,Bihar,25.151152,85.45699,Brown-Label,Offsite,Outdoor,Active,True,True,True,False,False,True,False,True,Commercial_Area,Urban
ATM_GUR_0252,State Bank of India,"Bus Stand Kiosk, Gurgaon/Gurugram",Gurgaon/Gurugram,Gurugram,Haryana,28.464125,77.054782,White-Label,Offsite,Indoor,Active,True,True,False,False,False,False,False,True,Bus_Stand,Semi-Urban
ATM_KOL_0253,ICICI Bank,"Shopping Mall Kiosk, Kolkata",Kolkata,Kolkata,West Bengal,22.589165,88.364457,Bank-Owned,Offsite,Indoor,Active,True,False,False,False,False,False,False,True,Shopping_Mall,Urban
ATM_AGR_0254,IndusInd Bank,"Market Kiosk, Agra",Agra,Agra,Uttar Pradesh,27.170903,77.997785,White-Label,Offsite,Outdoor,Active,True,True,True,False,False,False,False,True,Market,Semi-Urban
ATM_DEL_0255,Axis Bank,"Market Kiosk, Delhi",Delhi,Central Delhi,Delhi,28.627453,77.203978,Brown-Label,Onsite,Outdoor,Active,True,True,True,False,False,False,False,False,Market,Semi-Urban
ATM_DEL_0256,HDFC Bank,"Commercial Area Kiosk, Delhi",Delhi,Central Delhi,Delhi,28.668012,77.221438,Bank-Owned,Onsite,Indoor,Active,True,False,False,False,False,False,True,True,Commercial_Area,Urban
ATM_PAT_0257,Punjab National Bank,"Commercial Area Kiosk, Patna",Patna,Patna,Bihar,25.57569,85.162056,Bank-Owned,Onsite,Outdoor,Active,True,False,False,False,False,False,False,False,Commercial_Area,Urban
ATM_BAR_0258,HDFC Bank,"Market Kiosk, Bardhaman",Bardhaman,Purba Bardhaman,West Bengal,23.216781,87.861092,Bank-Owned,Offsite,Indoor,Active,False,False,False,False,False,False,True,True,Market,Semi-Urban
ATM_PUN_0259,State Bank of India,"Market Kiosk, Punahana",Punahana,Nuh,Haryana,27.888895,77.159727,Bank-Owned,Offsite,Indoor,Active,True,False,False,False,False,False,True,True,Market,Semi-Urban
ATM_ALW_0260,IndusInd Bank,"Railway Station Kiosk, Alwar",Alwar,Alwar,Rajasthan,27.523945,76.613178,Brown-Label,Offsite,Outdoor,Active,True,True,True,False,False,False,False,True,Railway_Station,Semi-Urban
ATM_DEL_0261,State Bank of India,"Educational Area Kiosk, Delhi",Delhi,Central Delhi,Delhi,28.561912,77.179893,Bank-Owned,Onsite,Outdoor,Active,True,True,False,False,False,False,True,False,Educational_Area,Semi-Urban
ATM_KOL_0262,State Bank of India,"Commercial Area Kiosk, Kolkata",Kolkata,Kolkata,West Bengal,22.600438,88.365736,White-Label,Onsite,Outdoor,Active,True,False,False,False,False,False,True,True,Commercial_Area,Urban
ATM_BAR_0263,HDFC Bank,"Educational Area Kiosk, Bardhaman",Bardhaman,Purba Bardhaman,West Bengal,23.205185,87.825893,Brown-Label,Offsite,Indoor,Active,True,False,False,False,False,False,True,True,Educational_Area,Semi-Urban
ATM_ALW_0264,State Bank of India,"Shopping Mall Kiosk, Alwar",Alwar,Alwar,Rajasthan,27.609712,76.6135,Bank-Owned,Offsite,Indoor,Active,True,True,True,False,False,False,False,True,Shopping_Mall,Urban
ATM_BHA_0265,ICICI Bank,"Market Kiosk, Bharatpur",Bharatpur,Bharatpur,Rajasthan,27.227446,77.495787,Bank-Owned,Offsite,Indoor,Active,True,True,False,False,False,False,True,True,Market,Semi-Urban
ATM_ALW_0266,Canara Bank,"Commercial Area Kiosk, Alwar",Alwar,Alwar,Rajasthan,27.555668,76.59816,Bank-Owned,Onsite,Outdoor,Active,True,True,False,False,False,True,True,True,Commercial_Area,Urban
ATM_PUN_0267,Kotak Mahindra Bank,"Market Kiosk, Punahana",Punahana,Nuh,Haryana,27.876704,77.208862,Bank-Owned,Onsite,Indoor,Active,True,True,False,False,False,False,True,False,Market,Semi-Urban
ATM_DHA_0268,Axis Bank,"Shopping Mall Kiosk, Dhanbad",Dhanbad,Dhanbad,Jharkhand,23.799792,86.39429,Brown-Label,Onsite,Indoor,Active,True,True,False,False,False,False,False,False,Shopping_Mall,Urban
ATM_GUR_0269,HDFC Bank,"Market Kiosk, Gurgaon/Gurugram",Gurgaon/Gurugram,Gurugram,Haryana,28.424006,77.047913,Bank-Owned,Onsite,Indoor,Active,True,True,False,False,False,False,True,True,Market,Semi-Urban
ATM_BAR_0270,Canara Bank,"Railway Station Kiosk, Bardhaman",Bardhaman,Purba Bardhaman,West Bengal,23.292761,87.882413,Bank-Owned,Onsite,Outdoor,Active,True,True,False,False,False,False,False,True,Railway_Station,Semi-Urban
ATM_GUR_0271,State Bank of India,"Educational Area Kiosk, Gurgaon/Gurugram",Gurgaon/Gurugram,Gurugram,Haryana,28.46398,77.073869,Bank-Owned,Onsite,Indoor,Active,True,True,False,False,False,False,False,True,Educational_Area,Semi-Urban
ATM_KAM_0272,Bank of Baroda,"Shopping Mall Kiosk, Kaman",Kaman,Bharatpur,Rajasthan,27.606672,77.261284,Bank-Owned,Onsite,Outdoor,Active,True,True,False,False,False,False,True,True,Shopping_Mall,Urban
ATM_ALW_0273,Canara Bank,"Highway Kiosk, Alwar",Alwar,Alwar,Rajasthan,27.574204,76.722455,Bank-Owned,Onsite,Outdoor,Degraded,True,False,False,False,False,False,True,True,Highway,Semi-Urban
ATM_PAT_0274,ICICI Bank,"Shopping Mall Kiosk, Patna",Patna,Patna,Bihar,25.581272,85.127822,Bank-Owned,Onsite,Indoor,Active,False,False,False,False,False,False,False,False,Shopping_Mall,Urban
ATM_ALW_0275,Punjab National Bank,"Commercial Area Kiosk, Alwar",Alwar,Alwar,Rajasthan,27.586439,76.656519,White-Label,Offsite,Indoor,Active,True,True,False,False,False,False,False,True,Commercial_Area,Urban
ATM_DEO_0276,HDFC Bank,"Bus Stand Kiosk, Deoghar",Deoghar,Deoghar,Jharkhand,24.505932,86.739903,Bank-Owned,Onsite,Indoor,Active,True,True,False,False,False,False,False,True,Bus_Stand,Semi-Urban
ATM_KOL_0277,State Bank of India,"Commercial Area Kiosk, Kolkata",Kolkata,Kolkata,West Bengal,22.549011,88.287025,Bank-Owned,Onsite,Indoor,Active,False,False,False,False,False,False,True,False,Commercial_Area,Urban
ATM_ALW_0278,HDFC Bank,"Commercial Area Kiosk, Alwar",Alwar,Alwar,Rajasthan,27.521336,76.695424,Bank-Owned,Offsite,Indoor,Active,True,True,False,False,False,False,True,True,Commercial_Area,Urban
ATM_DEL_0279,HDFC Bank,"Commercial Area Kiosk, Delhi",Delhi,Central Delhi,Delhi,28.615328,77.194589,Bank-Owned,Offsite,Indoor,Active,True,True,False,False,False,False,False,True,Commercial_Area,Urban
ATM_PAT_0280,State Bank of India,"Market Kiosk, Patna",Patna,Patna,Bihar,25.614018,85.120418,Bank-Owned,Onsite,Outdoor,Active,True,True,True,False,False,False,False,False,Market,Semi-Urban
ATM_PAT_0281,State Bank of India,"Commercial Area Kiosk, Patna",Patna,Patna,Bihar,25.570682,85.111021,Bank-Owned,Offsite,Outdoor,Active,True,True,False,False,False,False,True,True,Commercial_Area,Urban
ATM_PAT_0282,State Bank of India,"Railway Station Kiosk, Patna",Patna,Patna,Bihar,25.646246,85.129348,Brown-Label,Offsite,Indoor,Active,True,True,False,False,False,False,False,True,Railway_Station,Semi-Urban
ATM_DUM_0283,Canara Bank,"Commercial Area Kiosk, Dumka",Dumka,Dumka,Jharkhand,24.249636,87.261592,Bank-Owned,Offsite,Outdoor,Active,True,True,True,False,False,False,True,False,Commercial_Area,Urban
ATM_AGR_0284,Axis Bank,"Bus Stand Kiosk, Agra",Agra,Agra,Uttar Pradesh,27.163069,78.06409,Bank-Owned,Onsite,Indoor,Active,True,True,True,False,False,False,True,True,Bus_Stand,Semi-Urban
ATM_BHA_0285,ICICI Bank,"Bus Stand Kiosk, Bharatpur",Bharatpur,Bharatpur,Rajasthan,27.230518,77.453284,Brown-Label,Offsite,Outdoor,Active,True,True,True,False,False,False,True,True,Bus_Stand,Semi-Urban
ATM_DEL_0286,Kotak Mahindra Bank,"Market Kiosk, Delhi",Delhi,Central Delhi,Delhi,28.56026,77.214869,Bank-Owned,Offsite,Outdoor,Active,False,False,False,False,False,False,False,True,Market,Semi-Urban
ATM_MAT_0287,Punjab National Bank,"Shopping Mall Kiosk, Mathura",Mathura,Mathura,Uttar Pradesh,27.511786,77.685686,White-Label,Offsite,Indoor,Active,True,True,True,False,False,False,False,False,Shopping_Mall,Urban
ATM_MAT_0288,Kotak Mahindra Bank,"Airport Kiosk, Mathura",Mathura,Mathura,Uttar Pradesh,27.498795,77.698952,Brown-Label,Offsite,Indoor,Active,True,True,True,False,False,False,True,False,Airport,Urban
ATM_PAT_0289,ICICI Bank,"Commercial Area Kiosk, Patna",Patna,Patna,Bihar,25.641427,85.141266,Bank-Owned,Onsite,Indoor,Active,True,True,True,False,False,False,False,True,Commercial_Area,Urban
ATM_BAR_0290,HDFC Bank,"Shopping Mall Kiosk, Bardhaman",Bardhaman,Purba Bardhaman,West Bengal,23.194845,87.875409,White-Label,Onsite,Indoor,Active,True,False,False,False,False,False,False,True,Shopping_Mall,Urban
ATM_JAI_0291,HDFC Bank,"Bus Stand Kiosk, Jaipur",Jaipur,Jaipur,Rajasthan,26.949899,75.832467,Bank-Owned,Onsite,Indoor,Active,True,True,True,False,False,False,True,False,Bus_Stand,Semi-Urban
ATM_DHA_0292,Axis Bank,"Commercial Area Kiosk, Dhanbad",Dhanbad,Dhanbad,Jharkhand,23.768252,86.443516,Bank-Owned,Onsite,Indoor,Active,True,True,True,False,False,False,True,True,Commercial_Area,Urban
ATM_MAT_0293,Union Bank of India,"Commercial Area Kiosk, Mathura",Mathura,Mathura,Uttar Pradesh,27.496718,77.678724,Bank-Owned,Offsite,Indoor,Active,True,True,True,False,False,False,True,True,Commercial_Area,Urban
ATM_DEL_0294,HDFC Bank,"Shopping Mall Kiosk, Delhi",Delhi,Central Delhi,Delhi,28.680484,77.210808,Bank-Owned,Offsite,Indoor,Active,True,False,False,False,False,False,True,False,Shopping_Mall,Urban
ATM_PAT_0295,State Bank of India,"Market Kiosk, Patna",Patna,Patna,Bihar,25.585894,85.118023,Bank-Owned,Offsite,Indoor,Active,True,False,False,False,False,False,True,True,Market,Semi-Urban
ATM_PUN_0296,HDFC Bank,"Residential Kiosk, Punahana",Punahana,Nuh,Haryana,27.862707,77.202394,Bank-Owned,Offsite,Indoor,Degraded,False,False,False,False,False,False,False,True,Residential,Semi-Urban
ATM_DEL_0297,Canara Bank,"Shopping Mall Kiosk, Delhi",Delhi,Central Delhi,Delhi,28.585334,77.254393,Bank-Owned,Onsite,Indoor,Active,True,True,False,False,False,False,True,True,Shopping_Mall,Urban
ATM_ALW_0298,State Bank of India,"Bus Stand Kiosk, Alwar",Alwar,Alwar,Rajasthan,27.543121,76.654181,Bank-Owned,Offsite,Outdoor,Active,True,True,False,False,False,False,True,True,Bus_Stand,Semi-Urban
ATM_MAT_0299,HDFC Bank,"Market Kiosk, Mathura",Mathura,Mathura,Uttar Pradesh,27.454058,77.72303,Bank-Owned,Offsite,Outdoor,Active,True,True,True,False,False,False,True,False,Market,Semi-Urban
ATM_PUN_0300,State Bank of India,"Residential Kiosk, Punahana",Punahana,Nuh,Haryana,27.860423,77.206195,Bank-Owned,Offsite,Outdoor,Active,True,False,False,False,False,False,False,True,Residential,Semi-Urban
ATM_KOL_0301,ICICI Bank,"Commercial Area Kiosk, Kolkata",Kolkata,Kolkata,West Bengal,22.533574,88.38326,White-Label,Offsite,Indoor,Active,False,False,False,False,False,False,False,True,Commercial_Area,Urban
ATM_FAR_0302,HDFC Bank,"Shopping Mall Kiosk, Faridabad",Faridabad,Faridabad,Haryana,28.487968,77.380629,Bank-Owned,Onsite,Outdoor,Degraded,True,True,False,False,False,False,False,True,Shopping_Mall,Urban
ATM_MAT_0303,State Bank of India,"Bus Stand Kiosk, Mathura",Mathura,Mathura,Uttar Pradesh,27.536105,77.630727,White-Label,Offsite,Indoor,Active,True,True,True,False,False,False,True,False,Bus_Stand,Semi-Urban
ATM_DHA_0304,State Bank of India,"Railway Station Kiosk, Dhanbad",Dhanbad,Dhanbad,Jharkhand,23.784376,86.426315,Bank-Owned,Onsite,Outdoor,Active,True,False,False,False,False,False,True,True,Railway_Station,Semi-Urban
ATM_DEO_0305,Bank of Baroda,"Educational Area Kiosk, Deoghar",Deoghar,Deoghar,Jharkhand,24.506895,86.694246,Bank-Owned,Onsite,Indoor,Active,True,False,False,False,False,False,False,True,Educational_Area,Semi-Urban
ATM_ALW_0306,ICICI Bank,"Market Kiosk, Alwar",Alwar,Alwar,Rajasthan,27.55821,76.560577,Brown-Label,Offsite,Outdoor,Active,True,True,True,False,False,False,True,False,Market,Semi-Urban
ATM_BHA_0307,State Bank of India,"Highway Kiosk, Bharatpur",Bharatpur,Bharatpur,Rajasthan,27.315326,77.440075,White-Label,Onsite,Outdoor,Active,True,True,True,False,False,False,False,True,Highway,Semi-Urban
ATM_KOL_0308,Kotak Mahindra Bank,"Market Kiosk, Kolkata",Kolkata,Kolkata,West Bengal,22.54573,88.389282,Brown-Label,Offsite,Indoor,Active,True,True,False,False,False,False,False,True,Market,Semi-Urban
ATM_BAR_0309,Kotak Mahindra Bank,"Railway Station Kiosk, Bardhaman",Bardhaman,Purba Bardhaman,West Bengal,23.234204,87.891326,White-Label,Offsite,Indoor,Degraded,True,True,False,False,False,False,True,True,Railway_Station,Semi-Urban
ATM_ALW_0310,ICICI Bank,"Commercial Area Kiosk, Alwar",Alwar,Alwar,Rajasthan,27.573564,76.64019,White-Label,Offsite,Outdoor,Active,True,True,True,False,False,False,False,True,Commercial_Area,Urban
ATM_DEL_0311,IndusInd Bank,"Railway Station Kiosk, Delhi",Delhi,Central Delhi,Delhi,28.61198,77.208027,Bank-Owned,Onsite,Indoor,Active,True,False,False,False,False,False,True,False,Railway_Station,Semi-Urban
ATM_HOW_0312,Kotak Mahindra Bank,"Railway Station Kiosk, Howrah",Howrah,Howrah,West Bengal,22.599086,88.280443,Bank-Owned,Offsite,Indoor,Active,False,False,False,False,False,False,True,True,Railway_Station,Semi-Urban
ATM_DEL_0313,HDFC Bank,"Shopping Mall Kiosk, Delhi",Delhi,Central Delhi,Delhi,28.609874,77.284743,Bank-Owned,Offsite,Indoor,Active,False,False,False,False,False,False,True,False,Shopping_Mall,Urban
ATM_BAR_0314,HDFC Bank,"Residential Kiosk, Bardhaman",Bardhaman,Purba Bardhaman,West Bengal,23.315714,87.888213,Bank-Owned,Onsite,Indoor,Active,True,True,False,False,False,False,False,True,Residential,Semi-Urban
ATM_KOL_0315,HDFC Bank,"Market Kiosk, Kolkata",Kolkata,Kolkata,West Bengal,22.61947,88.419189,White-Label,Onsite,Indoor,Degraded,True,True,False,False,False,False,True,True,Market,Semi-Urban
ATM_ALW_0316,Punjab National Bank,"Commercial Area Kiosk, Alwar",Alwar,Alwar,Rajasthan,27.535251,76.603953,Bank-Owned,Onsite,Indoor,Active,True,True,True,False,False,False,True,True,Commercial_Area,Urban
ATM_AGR_0317,State Bank of India,"Railway Station Kiosk, Agra",Agra,Agra,Uttar Pradesh,27.162139,78.016587,Brown-Label,Offsite,Indoor,Degraded,True,True,False,False,False,False,True,True,Railway_Station,Semi-Urban
ATM_DHA_0318,Punjab National Bank,"Market Kiosk, Dhanbad",Dhanbad,Dhanbad,Jharkhand,23.877492,86.474913,Bank-Owned,Offsite,Indoor,Degraded,True,True,False,False,False,False,True,True,Market,Semi-Urban
ATM_DHA_0319,State Bank of India,"Commercial Area Kiosk, Dhanbad",Dhanbad,Dhanbad,Jharkhand,23.809984,86.392857,Bank-Owned,Offsite,Indoor,Active,True,False,False,False,False,False,True,True,Commercial_Area,Urban
ATM_PUN_0320,Kotak Mahindra Bank,"Railway Station Kiosk, Punahana",Punahana,Nuh,Haryana,27.830942,77.224147,Bank-Owned,Onsite,Outdoor,Active,True,False,False,False,False,False,False,False,Railway_Station,Semi-Urban
ATM_KAM_0321,Punjab National Bank,"Commercial Area Kiosk, Kaman",Kaman,Bharatpur,Rajasthan,27.68366,77.290616,Bank-Owned,Onsite,Outdoor,Active,True,True,True,False,False,False,True,True,Commercial_Area,Urban
ATM_MAT_0322,Canara Bank,"Residential Kiosk, Mathura",Mathura,Mathura,Uttar Pradesh,27.540142,77.645516,Brown-Label,Onsite,Outdoor,Active,True,False,False,False,False,False,True,True,Residential,Semi-Urban
ATM_BAR_0323,Canara Bank,"Commercial Area Kiosk, Bardhaman",Bardhaman,Purba Bardhaman,West Bengal,23.274419,87.875458,Bank-Owned,Offsite,Indoor,Active,True,True,False,False,False,False,True,False,Commercial_Area,Urban
ATM_DHA_0324,ICICI Bank,"Shopping Mall Kiosk, Dhanbad",Dhanbad,Dhanbad,Jharkhand,23.7995,86.458308,Bank-Owned,Onsite,Indoor,Active,True,False,False,False,False,False,False,True,Shopping_Mall,Urban
ATM_BHA_0325,HDFC Bank,"Commercial Area Kiosk, Bharatpur",Bharatpur,Bharatpur,Rajasthan,27.257158,77.518476,Bank-Owned,Onsite,Indoor,Active,True,True,False,False,False,False,True,False,Commercial_Area,Urban
ATM_JAI_0326,HDFC Bank,"Commercial Area Kiosk, Jaipur",Jaipur,Jaipur,Rajasthan,26.964969,75.804069,Bank-Owned,Onsite,Indoor,Active,True,True,False,False,False,False,False,False,Commercial_Area,Urban
ATM_BAR_0327,ICICI Bank,"Railway Station Kiosk, Bardhaman",Bardhaman,Purba Bardhaman,West Bengal,23.241552,87.837998,Bank-Owned,Offsite,Outdoor,Active,True,False,False,False,False,False,True,True,Railway_Station,Semi-Urban
ATM_PAT_0328,HDFC Bank,"Market Kiosk, Patna",Patna,Patna,Bihar,25.565873,85.155861,Bank-Owned,Offsite,Outdoor,Active,True,True,True,False,False,False,False,True,Market,Semi-Urban
ATM_ALW_0329,HDFC Bank,"Market Kiosk, Alwar",Alwar,Alwar,Rajasthan,27.584964,76.639762,Bank-Owned,Onsite,Outdoor,Active,True,True,False,False,False,False,True,False,Market,Semi-Urban
ATM_HOW_0330,ICICI Bank,"Shopping Mall Kiosk, Howrah",Howrah,Howrah,West Bengal,22.566189,88.260918,Bank-Owned,Offsite,Outdoor,Degraded,True,False,False,False,False,False,True,True,Shopping_Mall,Urban
ATM_DEL_0331,Union Bank of India,"Commercial Area Kiosk, Delhi",Delhi,Central Delhi,Delhi,28.649082,77.178949,White-Label,Onsite,Indoor,Active,True,True,False,False,False,False,True,True,Commercial_Area,Urban
ATM_NAL_0332,State Bank of India,"Railway Station Kiosk, Nalanda",Nalanda,Nalanda,Bihar,25.158867,85.502806,Bank-Owned,Onsite,Outdoor,Active,True,True,False,False,False,False,True,True,Railway_Station,Semi-Urban
ATM_ALW_0333,State Bank of India,"Airport Kiosk, Alwar",Alwar,Alwar,Rajasthan,27.527773,76.674809,Bank-Owned,Onsite,Indoor,Active,True,False,False,False,False,False,True,True,Airport,Urban
ATM_PAT_0334,State Bank of India,"Railway Station Kiosk, Patna",Patna,Patna,Bihar,25.663266,85.132917,White-Label,Offsite,Outdoor,Active,True,True,True,False,False,False,True,True,Railway_Station,Semi-Urban
ATM_DEL_0335,Canara Bank,"Commercial Area Kiosk, Delhi",Delhi,Central Delhi,Delhi,28.592516,77.162721,White-Label,Offsite,Indoor,Active,True,True,True,False,False,False,False,False,Commercial_Area,Urban
ATM_MAT_0336,HDFC Bank,"Shopping Mall Kiosk, Mathura",Mathura,Mathura,Uttar Pradesh,27.55016,77.674809,Bank-Owned,Offsite,Indoor,Active,True,True,False,False,False,False,True,False,Shopping_Mall,Urban
ATM_NAL_0337,ICICI Bank,"Shopping Mall Kiosk, Nalanda",Nalanda,Nalanda,Bihar,25.114146,85.480488,White-Label,Onsite,Outdoor,Degraded,False,False,False,False,False,False,True,True,Shopping_Mall,Urban
ATM_ALW_0338,Canara Bank,"Market Kiosk, Alwar",Alwar,Alwar,Rajasthan,27.595809,76.672621,Bank-Owned,Offsite,Indoor,Active,True,True,False,False,False,False,True,True,Market,Semi-Urban
ATM_PUN_0339,State Bank of India,"Highway Kiosk, Punahana",Punahana,Nuh,Haryana,27.844756,77.166293,Bank-Owned,Offsite,Indoor,Active,True,True,False,False,False,False,True,True,Highway,Semi-Urban
ATM_BHA_0340,State Bank of India,"Market Kiosk, Bharatpur",Bharatpur,Bharatpur,Rajasthan,27.181386,77.522082,Bank-Owned,Offsite,Indoor,Active,True,False,False,False,False,False,True,True,Market,Semi-Urban
ATM_KOL_0341,HDFC Bank,"Bus Stand Kiosk, Kolkata",Kolkata,Kolkata,West Bengal,22.63121,88.363262,Brown-Label,Offsite,Outdoor,Active,True,True,True,False,False,False,False,False,Bus_Stand,Semi-Urban
ATM_MAT_0342,ICICI Bank,"Educational Area Kiosk, Mathura",Mathura,Mathura,Uttar Pradesh,27.522219,77.675708,Brown-Label,Offsite,Indoor,Active,True,True,False,False,False,False,True,True,Educational_Area,Semi-Urban
ATM_PUN_0343,State Bank of India,"Highway Kiosk, Punahana",Punahana,Nuh,Haryana,27.837846,77.17812,Bank-Owned,Offsite,Indoor,Active,True,True,False,False,False,False,True,False,Highway,Semi-Urban
ATM_AGR_0344,HDFC Bank,"Bus Stand Kiosk, Agra",Agra,Agra,Uttar Pradesh,27.098455,78.026327,Bank-Owned,Offsite,Outdoor,Active,True,False,False,False,False,False,False,True,Bus_Stand,Semi-Urban
ATM_KAM_0345,Bank of Baroda,"Shopping Mall Kiosk, Kaman",Kaman,Bharatpur,Rajasthan,27.649312,77.298028,Bank-Owned,Onsite,Indoor,Degraded,True,True,True,False,False,False,True,False,Shopping_Mall,Urban
ATM_KOL_0346,Canara Bank,"Commercial Area Kiosk, Kolkata",Kolkata,Kolkata,West Bengal,22.523801,88.347493,Bank-Owned,Offsite,Indoor,Active,True,True,False,False,False,False,False,True,Commercial_Area,Urban
ATM_BHA_0347,ICICI Bank,"Bus Stand Kiosk, Bharatpur",Bharatpur,Bharatpur,Rajasthan,27.209737,77.570314,White-Label,Offsite,Indoor,Active,True,True,True,False,False,False,False,True,Bus_Stand,Semi-Urban
ATM_ALW_0348,Bank of Baroda,"Market Kiosk, Alwar",Alwar,Alwar,Rajasthan,27.58053,76.673483,Bank-Owned,Onsite,Indoor,Active,True,True,False,False,False,False,False,True,Market,Semi-Urban
ATM_ALW_0349,HDFC Bank,"Commercial Area Kiosk, Alwar",Alwar,Alwar,Rajasthan,27.523643,76.64634,Bank-Owned,Onsite,Indoor,Active,True,True,True,False,False,False,True,True,Commercial_Area,Urban
ATM_PAT_0350,HDFC Bank,"Educational Area Kiosk, Patna",Patna,Patna,Bihar,25.607995,85.120508,Brown-Label,Offsite,Indoor,Active,True,True,True,False,False,False,False,True,Educational_Area,Semi-Urban
ATM_KOL_0351,HDFC Bank,"Shopping Mall Kiosk, Kolkata",Kolkata,Kolkata,West Bengal,22.612616,88.31146,Bank-Owned,Offsite,Outdoor,Active,True,False,False,False,False,False,False,False,Shopping_Mall,Urban
ATM_GUR_0352,Union Bank of India,"Commercial Area Kiosk, Gurgaon/Gurugram",Gurgaon/Gurugram,Gurugram,Haryana,28.437817,77.040542,Bank-Owned,Offsite,Outdoor,Active,True,True,True,False,False,False,True,True,Commercial_Area,Urban
ATM_DEL_0353,Kotak Mahindra Bank,"Commercial Area Kiosk, Delhi",Delhi,Central Delhi,Delhi,28.638486,77.236018,Bank-Owned,Offsite,Outdoor,Active,True,False,False,False,False,False,False,False,Commercial_Area,Urban
ATM_PAT_0354,ICICI Bank,"Market Kiosk, Patna",Patna,Patna,Bihar,25.62447,85.139285,Bank-Owned,Onsite,Outdoor,Active,True,True,True,False,False,False,True,False,Market,Semi-Urban
ATM_NAL_0355,ICICI Bank,"Railway Station Kiosk, Nalanda",Nalanda,Nalanda,Bihar,25.121509,85.441554,Bank-Owned,Offsite,Indoor,Active,True,True,True,False,False,False,True,False,Railway_Station,Semi-Urban
ATM_MAT_0356,HDFC Bank,"Highway Kiosk, Mathura",Mathura,Mathura,Uttar Pradesh,27.485616,77.705259,Bank-Owned,Offsite,Indoor,Active,False,False,False,False,False,False,True,False,Highway,Semi-Urban
ATM_PAT_0357,ICICI Bank,"Commercial Area Kiosk, Patna",Patna,Patna,Bihar,25.587721,85.122188,Bank-Owned,Onsite,Indoor,Active,True,False,False,False,False,False,False,False,Commercial_Area,Urban
ATM_KOL_0358,Axis Bank,"Commercial Area Kiosk, Kolkata",Kolkata,Kolkata,West Bengal,22.540877,88.373509,White-Label,Onsite,Outdoor,Active,True,True,True,False,False,False,False,True,Commercial_Area,Urban
ATM_ALW_0359,State Bank of India,"Commercial Area Kiosk, Alwar",Alwar,Alwar,Rajasthan,27.507803,76.579419,White-Label,Offsite,Indoor,Active,True,True,True,False,False,False,True,False,Commercial_Area,Urban
ATM_DHA_0360,State Bank of India,"Shopping Mall Kiosk, Dhanbad",Dhanbad,Dhanbad,Jharkhand,23.796524,86.511103,White-Label,Onsite,Indoor,Active,True,True,True,False,False,False,False,True,Shopping_Mall,Urban
ATM_DEL_0361,ICICI Bank,"Commercial Area Kiosk, Delhi",Delhi,Central Delhi,Delhi,28.626913,77.19937,White-Label,Onsite,Indoor,Active,True,True,True,False,False,True,True,False,Commercial_Area,Urban
