Transaction_ID,Transaction_Reference,Transaction_Date,Transaction_Time,prediction_timestamp,Transaction_Amount,Transaction_Type,Payment_Mode,Channel,Bank_Name,sourceHashedAccNo,destinationHashedAccNo,ATM_ID,City,District,State,Latitude,Longitude,Is_Fraud,Fraud_Type,Mule_Chain_Hop,DeviceID,IP_Address,LoginAttempts,TransactionDuration,AccountBalance
TXN_20260715_025890,UTR20260715554709,2026-07-15,14:19:02,2026-07-15 14:19:02,6456.11,Transfer,Online,Online,State Bank of India,7ad40a5042e8a4b7,a34e51ec1b1af00e,NONE,Bardhaman,Purba Bardhaman,West Bengal,23.231584,87.822099,0,None,0,DEV_2133,103.122.111.199,1,36.1,7453.11
TXN_20260715_004411,UTR20260715649450,2026-07-15,14:20:52,2026-07-15 14:20:52,932.72,Debit,UPI,UPI,HDFC Bank,226afd41bb482bfe,8025e6b7817b39a4,NONE,Kaman,Bharatpur,Rajasthan,27.65646,77.236072,0,None,0,DEV_5953,103.215.231.175,1,20.7,8243.65
TXN_20260715_009035,UTR20260715891324,2026-07-15,14:22:05,2026-07-15 14:22:05,6400.55,Debit,Branch,Branch,Bank of Baroda,fd45f67e10b8b012,fae0a41cddc6962d,NONE,Deoghar,Deoghar,Jharkhand,24.5138,86.685119,0,None,0,DEV_1777,103.48.137.12,1,64.1,7531.83
TXN_20260715_057646,UTR20260715686596,2026-07-15,14:22:19,2026-07-15 14:22:19,15000.0,Transfer,UPI,UPI,Axis Bank,52bcc46e1ee6ddea,e0c0ac93c5aae295,NONE,Mathura,Mathura,Uttar Pradesh,27.500097,77.676554,1,Card Cloning,1,DEV_MULE_572,182.87.243.194,3,5.4,5208.28
TXN_20260715_005339,UTR20260715347309,2026-07-15,14:24:11,2026-07-15 14:24:11,1571.2,Transfer,UPI,UPI,IndusInd Bank,641cfe85a6f610c6,5e443afcd7973006,NONE,Kolkata,Kolkata,West Bengal,22.567311,88.345298,0,None,0,DEV_8245,103.130.151.131,1,19.9,3850.79
TXN_20260715_046375,UTR20260715311513,2026-07-15,14:28:02,2026-07-15 14:28:02,380.21,Transfer,UPI,UPI,HDFC Bank,6930cc9748131129,cb220b10fbd8ac58,NONE,Alwar,Alwar,Rajasthan,27.571412,76.637702,0,None,0,DEV_4222,103.44.244.122,1,46.6,13576.03
TXN_20260715_046160,UTR20260715428416,2026-07-15,14:32:11,2026-07-15 14:32:11,823.41,Debit,UPI,UPI,Axis Bank,9159041d19196477,f46e08d576e477af,NONE,Kolkata,Kolkata,West Bengal,22.583972,88.360724,0,None,0,DEV_9410,103.77.191.243,1,25.3,133329.01
TXN_20260715_042328,UTR20260715272316,2026-07-15,14:36:19,2026-07-15 14:36:19,106.49,Debit,UPI,UPI,ICICI Bank,f8a4445f3a4a8a95,422ad50d96a70cf0,NONE,Delhi,Central Delhi,Delhi,28.5906,77.207583,0,None,0,DEV_5003,103.35.133.103,1,88.4,3111.96
TXN_20260715_035059,UTR20260715657932,2026-07-15,14:38:53,2026-07-15 14:38:53,350.07,Transfer,UPI,UPI,Bank of Baroda,2e9dc2c264274fa3,edd2fc4fca8e9f81,NONE,Delhi,Central Delhi,Delhi,28.610089,77.241605,0,None,0,DEV_7870,103.28.96.93,1,101.5,9884.0
TXN_20260715_057647,UTR20260715491620,2026-07-15,14:40:19,2026-07-15 14:40:19,12138.28,Transfer,UPI,UPI,Axis Bank,e0c0ac93c5aae295,4774442a1ad87191,NONE,Mathura,Mathura,Uttar Pradesh,27.488385,77.676767,1,Card Cloning,2,DEV_MULE_534,182.16.164.225,2,41.1,1656.54
TXN_20260715_003952,UTR20260715363315,2026-07-15,14:40:40,2026-07-15 14:40:40,1000.0,Debit,ATM,ATM,Kotak Mahindra Bank,3fd4fe6785e26203,fad34f02e06028ec,ATM_KAM_0434,Kaman,Bharatpur,Rajasthan,27.723612,77.181039,0,None,0,DEV_3866,103.153.128.162,1,40.1,12501.95
TXN_20260715_042548,UTR20260715333167,2026-07-15,14:43:20,2026-07-15 14:43:20,2838.37,Credit,Online,Online,ICICI Bank,0fb3b7e479a606f8,6cdc600eef50f81f,NONE,Alwar,Alwar,Rajasthan,27.57492,76.602284,0,None,0,DEV_1570,103.108.119.40,1,11.9,11493.35
TXN_20260715_008916,UTR20260715593809,2026-07-15,14:50:21,2026-07-15 14:50:21,2000.0,Debit,ATM,ATM,HDFC Bank,2dc2a9c88b24b9f8,4bcca24388ee7141,ATM_DHA_0380,Dhanbad,Dhanbad,Jharkhand,23.852208,86.461266,0,None,0,DEV_8168,103.56.228.141,1,77.7,7421.64
TXN_20260715_027199,UTR20260715324488,2026-07-15,14:57:13,2026-07-15 14:57:13,101.49,Transfer,POS/Card,POS/Card,State Bank of India,1515c7980a310d77,324aa966a33806da,NONE,Kaman,Bharatpur,Rajasthan,27.624273,77.312923,0,None,0,DEV_8592,103.177.125.215,1,48.4,4629.02
TXN_20260715_045199,UTR20260715568190,2026-07-15,15:00:45,2026-07-15 15:00:45,174.55,Debit,UPI,UPI,Punjab National Bank,4bd7eb0a8418e91d,b9a6590d9599f9ff,NONE,Faridabad,Faridabad,Haryana,28.417264,77.305004,0,None,0,DEV_2475,103.136.218.249,1,17.7,7057.21
TXN_20260715_004013,UTR20260715708095,2026-07-15,15:02:34,2026-07-15 15:02:34,5214.9,Debit,Branch,Branch,Bank of Baroda,2edf63e0685e0671,68ca160ceb81a282,NONE,Dhanbad,Dhanbad,Jharkhand,23.835843,86.45424,0,None,0,DEV_3940,103.184.42.89,1,12.6,2120.7
TXN_20260715_022369,UTR20260715222923,2026-07-15,15:05:21,2026-07-15 15:05:21,5000.0,Debit,ATM,ATM,State Bank of India,1cb8684d346cbd22,bc2ab46479fc31fe,ATM_MAT_0247,Mathura,Mathura,Uttar Pradesh,27.465566,77.651023,0,None,0,DEV_3096,103.183.81.201,1,32.5,2468.77
TXN_20260715_018809,UTR20260715995588,2026-07-15,15:08:29,2026-07-15 15:08:29,2000.0,Debit,ATM,ATM,Union Bank of India,1c85a0d983a939d3,e558c760db5aecad,ATM_PAT_0049,Patna,Patna,Bihar,25.628997,85.134476,0,None,0,DEV_7621,103.185.229.81,1,11.7,27152.82
TXN_20260715_033339,UTR20260715850316,2026-07-15,15:08:39,2026-07-15 15:08:39,257.44,Transfer,UPI,UPI,Union Bank of India,5c5651bfecd73481,6208b04b2a79ef5c,NONE,Kolkata,Kolkata,West Bengal,22.570993,88.351808,0,None,0,DEV_9008,103.62.103.228,1,227.6,35553.57
TXN_20260715_000444,UTR20260715602298,2026-07-15,15:12:54,2026-07-15 15:12:54,16457.33,Transfer,Online,Online,ICICI Bank,8c46cbf64bce3c35,b40a689836c0de02,NONE,Bharatpur,Bharatpur,Rajasthan,27.263218,77.468632,0,None,0,DEV_5262,103.133.152.96,1,11.5,8118.85
TXN_20260715_033408,UTR20260715535247,2026-07-15,15:15:00,2026-07-15 15:15:00,2000.0,Debit,ATM,ATM,IndusInd Bank,d3cd78eca306706c,b4705030c037498a,ATM_JAI_0589,Jaipur,Jaipur,Rajasthan,26.922546,75.767908,0,None,0,DEV_6647,103.80.249.43,1,35.3,907.09
TXN_20260715_022226,UTR20260715991941,2026-07-15,15:20:02,2026-07-15 15:20:02,2000.0,Debit,ATM,ATM,State Bank of India,e79ed9be9725bc4f,daf594907cfd657e,ATM_BHA_0101,Bharatpur,Bharatpur,Rajasthan,27.223049,77.527973,0,None,0,DEV_7244,103.192.245.44,1,86.4,5531.11
TXN_20260715_057648,UTR20260715896230,2026-07-15,15:20:19,2026-07-15 15:20:19,40000.0,Debit,ATM,ATM,Axis Bank,4774442a1ad87191,f145ec6cb0917c0d,ATM_MAT_0073,Mathura,Mathura,Uttar Pradesh,27.466694,77.640534,1,Unauthorized ATM Cash-Out,3,DEV_ATM_0073,10.24.108.36,3,70.0,1249.34
TXN_20260715_023023,UTR20260715459392,2026-07-15,15:23:07,2026-07-15 15:23:07,2000.0,Debit,ATM,ATM,State Bank of India,3dfbf80e691dc958,124f55de3408a2ec,ATM_DHA_0319,Dhanbad,Dhanbad,Jharkhand,23.809984,86.392857,0,None,0,DEV_1321,103.55.117.40,1,13.9,11604.23
TXN_20260715_017783,UTR20260715194677,2026-07-15,15:24:43,2026-07-15 15:24:43,184.48,Debit,UPI,UPI,ICICI Bank,c6b1a0b1b6cfb311,7a08d1e34a9d1758,NONE,Kolkata,Kolkata,West Bengal,22.556388,88.369899,0,None,0,DEV_1549,103.230.180.49,1,16.1,11406.18
TXN_20260715_009083,UTR20260715400669,2026-07-15,15:25:02,2026-07-15 15:25:02,1277.43,Credit,UPI,UPI,Axis Bank,227dac2d8ff8107b,5532467a0f504542,NONE,Bharatpur,Bharatpur,Rajasthan,27.159308,77.472568,0,None,0,DEV_6014,103.230.13.39,1,35.6,11574.05
TXN_20260715_052960,UTR20260715357334,2026-07-15,15:26:19,2026-07-15 15:26:19,75000.0,Transfer,UPI,UPI,HDFC Bank,2873588bac5025c1,2b7837c4922e60d5,NONE,Delhi,Central Delhi,Delhi,28.600355,77.192739,1,Card Cloning,1,DEV_MULE_168,182.191.70.178,3,5.5,6811.98
TXN_20260715_034399,UTR20260715706954,2026-07-15,15:26:38,2026-07-15 15:26:38,632.81,Transfer,UPI,UPI,HDFC Bank,ba80fd396dc05fb0,bdc98159ea4c50f2,NONE,Mathura,Mathura,Uttar Pradesh,27.46682,77.698524,0,None,0,DEV_2864,103.131.209.91,1,35.7,1151.69
TXN_20260715_034864,UTR20260715624100,2026-07-15,15:29:25,2026-07-15 15:29:25,393.31,Debit,UPI,UPI,State Bank of India,94f14dddd9743106,7ae649703faa94f4,NONE,Alwar,Alwar,Rajasthan,27.541756,76.586505,0,None,0,DEV_2518,103.217.164.71,1,21.5,14751.7
TXN_20260715_033122,UTR20260715746409,2026-07-15,15:34:06,2026-07-15 15:34:06,1498.83,Transfer,Branch,Branch,Axis Bank,53c3fc1e096b008d,8d1721a8c6f80624,NONE,Kaman,Bharatpur,Rajasthan,27.674353,77.299603,0,None,0,DEV_5807,103.87.184.80,1,16.1,9122.24
TXN_20260715_046127,UTR20260715501895,2026-07-15,15:36:06,2026-07-15 15:36:06,8000.0,Debit,ATM,ATM,Kotak Mahindra Bank,8573d81350a726ce,910d3b839e4e8a79,ATM_DEL_0479,Delhi,Central Delhi,Delhi,28.628934,77.201984,0,None,0,DEV_8648,103.62.66.26,1,59.5,15554.48
TXN_20260715_024553,UTR20260715596200,2026-07-15,15:36:52,2026-07-15 15:36:52,1000.0,Debit,ATM,ATM,State Bank of India,f273af51aada3226,718e1159bcd9cc17,ATM_PAT_0043,Patna,Patna,Bihar,25.621458,85.14162,0,None,0,DEV_2097,103.58.200.141,1,91.2,16807.64
TXN_20260715_052961,UTR20260715755717,2026-07-15,15:41:19,2026-07-15 15:41:19,63006.66,Transfer,UPI,UPI,HDFC Bank,2b7837c4922e60d5,effe19c18723be51,NONE,Delhi,Central Delhi,Delhi,28.614641,77.190622,1,Card Cloning,2,DEV_MULE_448,182.93.11.113,2,34.7,2228.4
TXN_20260715_025529,UTR20260715402037,2026-07-15,15:45:09,2026-07-15 15:45:09,52217.34,Transfer,Branch,Branch,State Bank of India,aca859ab6d646540,0737cf3238271eb0,NONE,Jaipur,Jaipur,Rajasthan,26.927804,75.765346,0,None,0,DEV_1512,103.243.145.226,1,15.4,3838.33
TXN_20260715_010879,UTR20260715524934,2026-07-15,15:45:40,2026-07-15 15:45:40,904.75,Transfer,UPI,UPI,Bank of Baroda,0f09954c8946c0a5,680473011420d950,NONE,Patna,Patna,Bihar,25.583845,85.118134,0,None,0,DEV_1101,103.181.130.206,1,48.7,2209.3
TXN_20260715_018464,UTR20260715392855,2026-07-15,15:52:14,2026-07-15 15:52:14,231.23,Debit,UPI,UPI,HDFC Bank,0acd4afc8e799339,73cbb3b4f2999674,NONE,Punahana,Nuh,Haryana,27.876217,77.205644,0,None,0,DEV_8700,103.138.27.9,1,65.7,7526.18
TXN_20260715_008374,UTR20260715945165,2026-07-15,15:54:34,2026-07-15 15:54:34,992.23,Credit,UPI,UPI,HDFC Bank,add0eef87c0c2768,3269ffcfacc7f8ed,NONE,Kolkata,Kolkata,West Bengal,22.582215,88.357255,0,None,0,DEV_3558,103.167.39.59,1,19.1,3532.36
TXN_20260715_046075,UTR20260715540175,2026-07-15,15:57:27,2026-07-15 15:57:27,1236.66,Transfer,UPI,UPI,Bank of Baroda,50dc0c2e0a99df9b,e10d0863bebef3d7,NONE,Kolkata,Kolkata,West Bengal,22.612161,88.37662,0,None,0,DEV_4037,103.183.199.30,1,16.3,18625.01
TXN_20260715_038995,UTR20260715580269,2026-07-15,15:58:55,2026-07-15 15:58:55,75.3,Debit,UPI,UPI,Punjab National Bank,a287291997f3e400,c4799d686c2efaa7,NONE,Patna,Patna,Bihar,25.585075,85.106648,0,None,0,DEV_2433,103.231.57.46,1,12.8,36542.66
TXN_20260715_010749,UTR20260715882345,2026-07-15,16:04:12,2026-07-15 16:04:12,179.85,Transfer,UPI,UPI,State Bank of India,5bb93a7b31e79094,a364429956db8b1b,NONE,Dhanbad,Dhanbad,Jharkhand,23.794979,86.436742,0,None,0,DEV_1323,103.96.27.69,1,14.3,6472.96
TXN_20260715_052962,UTR20260715936605,2026-07-15,16:04:19,2026-07-15 16:04:19,40000.0,Debit,ATM,ATM,HDFC Bank,effe19c18723be51,f145ec6cb0917c0d,ATM_DEL_0313,Delhi,Central Delhi,Delhi,28.609874,77.284743,1,Unauthorized ATM Cash-Out,3,DEV_ATM_0313,10.24.94.57,1,107.1,1833.46
TXN_20260715_051205,UTR20260715548118,2026-07-15,16:04:30,2026-07-15 16:04:30,25000.0,Transfer,UPI,UPI,ICICI Bank,145bfcca2d45ff9f,2c9aaab763f1a1c8,NONE,Patna,Patna,Bihar,25.595667,85.138712,1,Unauthorized ATM Cash-Out,1,DEV_MULE_115,182.49.16.146,3,19.6,8880.36
TXN_20260715_016852,UTR20260715415751,2026-07-15,16:05:26,2026-07-15 16:05:26,2301.34,Credit,Online,Online,Punjab National Bank,2e9b593e6cd9728b,8d05485917730561,NONE,Jaipur,Jaipur,Rajasthan,26.926802,75.816653,0,None,0,DEV_4480,103.13.41.181,1,121.3,2742.93
TXN_20260715_000908,UTR20260715772101,2026-07-15,16:05:37,2026-07-15 16:05:37,695.11,Credit,Online,Online,State Bank of India,ab52565cccdfdca6,c5c54b07732b885e,NONE,Dhanbad,Dhanbad,Jharkhand,23.797974,86.404483,0,None,0,DEV_7320,103.199.175.228,1,97.7,12442.87
TXN_20260715_042137,UTR20260715957535,2026-07-15,16:08:32,2026-07-15 16:08:32,4000.0,Debit,ATM,ATM,HDFC Bank,a0eff12a155884ad,1fba92113e1c31b8,ATM_AGR_0067,Agra,Agra,Uttar Pradesh,27.193863,78.033884,0,None,0,DEV_3383,103.227.28.25,1,70.3,10338.76
TXN_20260715_041296,UTR20260715171951,2026-07-15,16:08:55,2026-07-15 16:08:55,4926.73,Debit,POS/Card,POS/Card,HDFC Bank,136906a6fd9c6d3b,01f2bdc921305863,NONE,Kolkata,Kolkata,West Bengal,22.571528,88.35307,0,None,0,DEV_2466,103.83.158.187,1,20.7,72155.34
TXN_20260715_051604,UTR20260715478336,2026-07-15,16:09:13,2026-07-15 16:09:13,75000.0,Transfer,UPI,UPI,State Bank of India,094690e8e3c53898,ae6bd14b68533b27,NONE,Patna,Patna,Bihar,25.612666,85.129975,1,Unauthorized ATM Cash-Out,1,DEV_MULE_269,182.186.168.158,3,37.0,1691.59
TXN_20260715_009586,UTR20260715801685,2026-07-15,16:12:49,2026-07-15 16:12:49,2634.23,Transfer,UPI,UPI,Punjab National Bank,da06b7956422902e,dca1cf30cde93c09,NONE,Mathura,Mathura,Uttar Pradesh,27.480963,77.689042,0,None,0,DEV_7027,103.172.183.43,1,15.7,1696.26
TXN_20260715_016962,UTR20260715739218,2026-07-15,16:16:58,2026-07-15 16:16:58,500.0,Debit,ATM,ATM,State Bank of India,4706d02a473590bd,29b03d11d121fb8f,ATM_DEL_0538,Delhi,Central Delhi,Delhi,28.588822,77.193653,0,None,0,DEV_7769,103.242.181.199,1,40.1,11496.4
TXN_20260715_020509,UTR20260715862703,2026-07-15,16:18:22,2026-07-15 16:18:22,5000.0,Debit,ATM,ATM,State Bank of India,5f6d1d2bff8c3823,f8411f03c638a23c,ATM_PAT_0561,Patna,Patna,Bihar,25.568297,85.133523,0,None,0,DEV_4895,103.149.189.24,1,58.5,29052.51
TXN_20260715_024239,UTR20260715454609,2026-07-15,16:20:01,2026-07-15 16:20:01,2722.46,Transfer,UPI,UPI,ICICI Bank,9935e060235fbe02,2e32d2c60d161eb5,NONE,Bardhaman,Purba Bardhaman,West Bengal,23.205602,87.859354,0,None,0,DEV_9766,103.161.67.166,1,14.4,6679.92
TXN_20260715_051206,UTR20260715693401,2026-07-15,16:21:30,2026-07-15 16:21:30,18901.61,Transfer,UPI,UPI,ICICI Bank,2c9aaab763f1a1c8,a96e98b8e7cbc3a5,NONE,Patna,Patna,Bihar,25.581744,85.143035,1,Unauthorized ATM Cash-Out,2,DEV_MULE_550,182.78.32.143,2,11.9,2015.92
TXN_20260715_027874,UTR20260715665039,2026-07-15,16:25:03,2026-07-15 16:25:03,6552.73,Transfer,Branch,Branch,HDFC Bank,4dc80e4896f40151,db024d1ae35644f7,NONE,Patna,Patna,Bihar,25.593814,85.164067,0,None,0,DEV_1422,103.205.105.96,1,27.5,9031.1
TXN_20260715_051605,UTR20260715609797,2026-07-15,16:25:13,2026-07-15 16:25:13,68526.93,Transfer,UPI,UPI,State Bank of India,ae6bd14b68533b27,25b4897b17da60b5,NONE,Patna,Patna,Bihar,25.598555,85.144274,1,Unauthorized ATM Cash-Out,2,DEV_MULE_416,182.79.49.242,2,24.5,2901.87
TXN_20260715_038061,UTR20260715292519,2026-07-15,16:27:37,2026-07-15 16:27:37,8730.77,Transfer,Online,Online,Bank of Baroda,8eac29d2bf0aeb66,3df59da30bf492ba,NONE,Kaman,Bharatpur,Rajasthan,27.646408,77.296154,0,None,0,DEV_4329,103.56.7.53,1,20.3,13853.57
TXN_20260715_033784,UTR20260715305152,2026-07-15,16:29:02,2026-07-15 16:29:02,1305.69,Debit,UPI,UPI,State Bank of India,a9d14d644bce9847,995cc3b3b9b016c0,NONE,Kolkata,Kolkata,West Bengal,22.575259,88.373394,0,None,0,DEV_7893,103.228.26.82,1,52.4,8093.67
TXN_20260715_034776,UTR20260715163320,2026-07-15,16:29:55,2026-07-15 16:29:55,8941.66,Credit,Branch,Branch,HDFC Bank,b4be16adc94a12d5,e18295a1be845d92,NONE,Alwar,Alwar,Rajasthan,27.570265,76.606872,0,None,0,DEV_1460,103.96.116.200,1,42.6,40816.08
TXN_20260715_047870,UTR20260715519985,2026-07-15,16:32:49,2026-07-15 16:32:49,2896.94,Debit,Online,Online,Canara Bank,6c34edda2a9ea862,4acda18382dd1ff8,NONE,Faridabad,Faridabad,Haryana,28.396727,77.333637,0,None,0,DEV_7717,103.144.105.226,1,69.3,12343.91
TXN_20260715_024323,UTR20260715311301,2026-07-15,16:33:21,2026-07-15 16:33:21,854.72,Transfer,UPI,UPI,State Bank of India,0292a8c5910206b3,4134a3e24c9577dd,NONE,Howrah,Howrah,West Bengal,22.587612,88.296022,0,None,0,DEV_5922,103.171.195.136,1,44.8,11927.96
TXN_20260715_002414,UTR20260715624055,2026-07-15,16:35:40,2026-07-15 16:35:40,986.79,Transfer,UPI,UPI,HDFC Bank,0e5d726309063220,6ae9482ae27b54bd,NONE,Kolkata,Kolkata,West Bengal,22.540205,88.36719,0,None,0,DEV_7788,103.77.62.136,1,17.5,701.13
TXN_20260715_005017,UTR20260715568643,2026-07-15,16:36:10,2026-07-15 16:36:10,4652.28,Transfer,Online,Online,HDFC Bank,1deb3395d2c50c9b,72498ef4ca01b9ea,NONE,Mathura,Mathura,Uttar Pradesh,27.497038,77.715664,0,None,0,DEV_3912,103.113.191.153,1,19.4,31786.31
TXN_20260715_054901,UTR20260715492658,2026-07-15,16:37:43,2026-07-15 16:37:43,49000.0,Transfer,UPI,UPI,State Bank of India,e6200577ba8528e3,6de45885ca814af4,NONE,Deoghar,Deoghar,Jharkhand,24.484044,86.675065,1,ATM Skimming,1,DEV_MULE_505,182.69.220.13,3,5.1,25863.37
TXN_20260715_051606,UTR20260715702027,2026-07-15,16:46:13,2026-07-15 16:46:13,20000.0,Debit,ATM,ATM,State Bank of India,25b4897b17da60b5,f145ec6cb0917c0d,ATM_PAT_0561,Patna,Patna,Bihar,25.568297,85.133523,1,Unauthorized ATM Cash-Out,3,DEV_ATM_0561,10.24.91.179,1,40.8,593.88
TXN_20260715_049092,UTR20260715775651,2026-07-15,16:46:45,2026-07-15 16:46:45,352.05,Credit,POS/Card,POS/Card,Punjab National Bank,347398c3f80e9a2f,1ac13ef3ed9e2f5e,NONE,Dhanbad,Dhanbad,Jharkhand,23.784837,86.439069,0,None,0,DEV_8068,103.202.206.74,1,32.7,2360.79
TXN_20260715_054902,UTR20260715268630,2026-07-15,16:47:43,2026-07-15 16:47:43,41284.31,Transfer,UPI,UPI,State Bank of India,6de45885ca814af4,069814f5f1aa25e9,NONE,Deoghar,Deoghar,Jharkhand,24.487403,86.698731,1,ATM Skimming,2,DEV_MULE_222,182.113.136.2,2,12.4,217.01
TXN_20260715_023647,UTR20260715664986,2026-07-15,16:50:43,2026-07-15 16:50:43,8410.96,Transfer,Online,Online,State Bank of India,824dc497c41fe063,989118814df2904b,NONE,Kaman,Bharatpur,Rajasthan,27.627888,77.283237,0,None,0,DEV_8297,103.215.21.96,1,17.1,1297.14
TXN_20260715_022300,UTR20260715303526,2026-07-15,16:55:09,2026-07-15 16:55:09,1567.67,Debit,UPI,UPI,State Bank of India,18e44dfd4409f767,98a92ec015618ef7,NONE,Deoghar,Deoghar,Jharkhand,24.505394,86.682253,0,None,0,DEV_3480,103.186.211.15,1,31.8,4885.81
TXN_20260715_009683,UTR20260715929304,2026-07-15,16:55:16,2026-07-15 16:55:16,1773.35,Transfer,Online,Online,State Bank of India,7a1c203bdcf9ad0d,5295dfdfcda300a7,NONE,Delhi,Central Delhi,Delhi,28.602852,77.212044,0,None,0,DEV_6456,103.173.98.43,1,16.1,2801.29
TXN_20260715_018820,UTR20260715853148,2026-07-15,16:55:22,2026-07-15 16:55:22,10000.0,Debit,ATM,ATM,ICICI Bank,c0c222a433af056e,eda744d38d4ea39a,ATM_BHA_0371,Bharatpur,Bharatpur,Rajasthan,27.204493,77.491373,0,None,0,DEV_8463,103.213.167.223,1,21.2,30529.34
TXN_20260715_033766,UTR20260715137873,2026-07-15,16:57:21,2026-07-15 16:57:21,807.68,Transfer,POS/Card,POS/Card,Punjab National Bank,ae7746dc2c582476,61e3f2cee5404629,NONE,Alwar,Alwar,Rajasthan,27.553797,76.66003,0,None,0,DEV_4655,103.245.14.79,1,31.6,6248.11
TXN_20260715_026155,UTR20260715215612,2026-07-15,17:00:31,2026-07-15 17:00:31,5000.0,Debit,ATM,ATM,State Bank of India,8f9448ffdeb53068,39c338f30f0fc0ac,ATM_KAM_0459,Kaman,Bharatpur,Rajasthan,27.694872,77.238746,0,None,0,DEV_2909,103.124.69.154,1,37.1,4999.32
TXN_20260715_051207,UTR20260715513238,2026-07-15,17:01:30,2026-07-15 17:01:30,35000.0,Debit,ATM,ATM,ICICI Bank,a96e98b8e7cbc3a5,f145ec6cb0917c0d,ATM_PAT_0094,Patna,Patna,Bihar,25.573188,85.099014,1,Unauthorized ATM Cash-Out,3,DEV_ATM_0094,10.24.149.108,3,32.7,1110.98
TXN_20260715_027676,UTR20260715749777,2026-07-15,17:02:32,2026-07-15 17:02:32,511.05,Credit,UPI,UPI,Axis Bank,6f1b91a740e69bd8,33b34774aea2dd12,NONE,Deoghar,Deoghar,Jharkhand,24.426864,86.655081,0,None,0,DEV_9277,103.197.113.62,1,22.0,3501.06
TXN_20260715_009798,UTR20260715697778,2026-07-15,17:05:35,2026-07-15 17:05:35,2000.0,Debit,ATM,ATM,Axis Bank,c06e01f9d7c94a45,f3a4045fd0b80455,ATM_FAR_0137,Faridabad,Faridabad,Haryana,28.393723,77.349951,0,None,0,DEV_9466,103.136.111.113,1,17.7,6605.33
TXN_20260715_002866,UTR20260715398166,2026-07-15,17:06:22,2026-07-15 17:06:22,4000.0,Debit,ATM,ATM,Canara Bank,bd6d869c9663ae25,458a638ffccba8c6,ATM_DEL_0205,Delhi,Central Delhi,Delhi,28.639486,77.258824,0,None,0,DEV_1340,103.23.184.94,1,250.2,6955.45
TXN_20260715_006112,UTR20260715733447,2026-07-15,17:07:14,2026-07-15 17:07:14,367.46,Debit,POS/Card,POS/Card,State Bank of India,75af12e325878e82,d9db1cacd0cf4851,NONE,Nalanda,Nalanda,Bihar,25.134606,85.455296,0,None,0,DEV_1512,103.198.208.150,1,10.0,2191.72
TXN_20260715_045712,UTR20260715962840,2026-07-15,17:07:45,2026-07-15 17:07:45,3273.62,Transfer,UPI,UPI,Axis Bank,5fb74e96d47921b8,2617698381bdb195,NONE,Dhanbad,Dhanbad,Jharkhand,23.776292,86.452613,0,None,0,DEV_6779,103.116.92.115,1,34.9,39003.9
TXN_20260715_025874,UTR20260715596695,2026-07-15,17:12:06,2026-07-15 17:12:06,1999.04,Credit,UPI,UPI,Kotak Mahindra Bank,792f076346afb8e1,c4e2c4d5b044c6ab,NONE,Nalanda,Nalanda,Bihar,25.147574,85.456534,0,None,0,DEV_6808,103.192.156.243,1,51.8,26503.41
TXN_20260715_039290,UTR20260715567388,2026-07-15,17:12:41,2026-07-15 17:12:41,850.05,Credit,UPI,UPI,Punjab National Bank,b72973b1e08ecda3,273c9b4af5aaa485,NONE,Mathura,Mathura,Uttar Pradesh,27.509749,77.656293,0,None,0,DEV_1864,103.12.7.208,2,43.1,5001.24
TXN_20260715_027657,UTR20260715757731,2026-07-15,17:13:04,2026-07-15 17:13:04,3192.51,Debit,Online,Online,State Bank of India,a8efdff09fccbcf1,8b9ef0ee551088e4,NONE,Punahana,Nuh,Haryana,27.870563,77.170892,0,None,0,DEV_9849,103.90.110.108,1,23.2,146093.62
TXN_20260715_040615,UTR20260715922794,2026-07-15,17:13:07,2026-07-15 17:13:07,962.07,Transfer,UPI,UPI,HDFC Bank,901b5c10677fc5c9,44c65ebc10fa9d03,NONE,Alwar,Alwar,Rajasthan,27.579089,76.598267,0,None,0,DEV_6678,103.122.114.247,1,24.3,4161.18
TXN_20260715_008157,UTR20260715721637,2026-07-15,17:13:13,2026-07-15 17:13:13,999.35,Transfer,POS/Card,POS/Card,Punjab National Bank,ed21fe59ce97431c,a6e074c7a5c6fbeb,NONE,Delhi,Central Delhi,Delhi,28.600943,77.172991,0,None,0,DEV_3264,103.224.79.38,1,14.4,17827.05
TXN_20260715_011229,UTR20260715787052,2026-07-15,17:14:02,2026-07-15 17:14:02,4828.16,Transfer,Online,Online,Kotak Mahindra Bank,ba15f1842141d086,6cb47462b4294d47,NONE,Kolkata,Kolkata,West Bengal,22.560436,88.38026,0,None,0,DEV_1962,103.98.132.175,1,12.0,88237.2
TXN_20260715_011060,UTR20260715437385,2026-07-15,17:14:04,2026-07-15 17:14:04,982.55,Transfer,UPI,UPI,State Bank of India,4bea1bf7370b06e1,ce8a2e16c5c34864,NONE,Alwar,Alwar,Rajasthan,27.578723,76.613424,0,None,0,DEV_7910,103.115.210.54,1,21.7,11069.74
TXN_20260715_047218,UTR20260715809844,2026-07-15,17:14:19,2026-07-15 17:14:19,5000.0,Debit,ATM,ATM,ICICI Bank,5015ab6196f3de6e,899f18aa99ee0078,ATM_BHA_0523,Bharatpur,Bharatpur,Rajasthan,27.212647,77.524649,0,None,0,DEV_6317,103.64.233.179,1,44.9,41623.16
